"Airline","Month","Departure_Hour","Total_Flights","Average_Departure_Delay","Average_Arrival_Delay","Total_Departure_Delay_Time","Total_Arrival_Delay_Time"
Southwest Airlines Co.,5,18,2778,17.10,10.90,51134.0,45417.0
Southwest Airlines Co.,5,19,3175,18.10,11.72,61788.0,54263.0
Southwest Airlines Co.,5,20,2306,21.24,14.41,52029.0,44363.0
Southwest Airlines Co.,5,21,1927,22.76,15.74,46024.0,38337.0
Southwest Airlines Co.,5,22,1021,23.30,15.64,25091.0,20318.0
Southwest Airlines Co.,6,5,1963,1.33,-5.78,6654.0,6087.0
Southwest Airlines Co.,6,6,3746,2.17,-4.52,16040.0,15491.0
Southwest Airlines Co.,6,7,3035,2.81,-3.62,15343.0,14756.0
Southwest Airlines Co.,6,8,3327,5.53,-1.43,24498.0,21260.0
Southwest Airlines Co.,6,9,2989,5.94,-1.16,23115.0,19732.0
Southwest Airlines Co.,6,10,3161,8.40,1.28,31381.0,26532.0
Southwest Airlines Co.,6,11,2969,9.37,2.76,32450.0,28541.0
Southwest Airlines Co.,6,12,2942,11.95,6.15,39203.0,35792.0
Southwest Airlines Co.,6,13,3053,14.07,7.96,46754.0,41885.0
Southwest Airlines Co.,6,14,2696,15.77,10.36,45471.0,41942.0
Southwest Airlines Co.,6,15,2884,20.07,14.71,60862.0,56568.0
Southwest Airlines Co.,6,16,2891,21.92,16.30,66254.0,60603.0
Southwest Airlines Co.,6,17,2946,22.57,17.45,69749.0,65105.0
Southwest Airlines Co.,6,18,3056,27.09,21.81,85863.0,79612.0
Southwest Airlines Co.,6,19,3149,27.05,21.38,88648.0,81371.0
Southwest Airlines Co.,6,20,2484,29.43,23.79,75638.0,67997.0
Southwest Airlines Co.,6,21,1961,32.43,25.90,65314.0,56787.0
Southwest Airlines Co.,6,22,1498,34.77,27.82,53266.0,45845.0
Southwest Airlines Co.,6,23,23,47.57,41.91,1103.0,995.0
Southwest Airlines Co.,7,5,2206,2.09,-4.95,9251.0,8087.0
Southwest Airlines Co.,7,6,4134,1.96,-5.24,17554.0,16394.0
Southwest Airlines Co.,7,7,3181,2.60,-4.06,15676.0,14289.0
Southwest Airlines Co.,7,8,3920,4.04,-3.33,23930.0,20494.0
Southwest Airlines Co.,7,9,3074,5.39,-1.41,22753.0,20355.0
Southwest Airlines Co.,7,10,3432,7.64,0.29,32154.0,27222.0
Southwest Airlines Co.,7,11,3310,8.01,1.31,32145.0,28980.0
Southwest Airlines Co.,7,12,3252,10.89,4.29,40842.0,37422.0
Southwest Airlines Co.,7,13,3227,12.98,6.53,46748.0,42515.0
Southwest Airlines Co.,7,14,3031,17.07,10.99,55848.0,51711.0
Southwest Airlines Co.,7,15,3065,18.44,12.61,60455.0,56749.0
Southwest Airlines Co.,7,16,3073,20.52,14.59,66994.0,61456.0
Southwest Airlines Co.,7,17,3282,21.83,16.03,75787.0,70242.0
Southwest Airlines Co.,7,18,3431,25.66,19.63,92346.0,84891.0
Southwest Airlines Co.,7,19,3288,24.82,18.37,85589.0,76361.0
Southwest Airlines Co.,7,20,2850,26.11,19.59,78175.0,69352.0
Southwest Airlines Co.,7,21,2177,33.12,26.06,74079.0,63644.0
Southwest Airlines Co.,7,22,1560,33.87,26.10,54385.0,46082.0
Southwest Airlines Co.,7,23,29,15.45,9.03,493.0,389.0
Southwest Airlines Co.,8,5,1923,1.68,-5.37,7646.0,6915.0
Southwest Airlines Co.,8,6,4313,0.83,-6.20,14698.0,14085.0
Southwest Airlines Co.,8,7,3235,2.51,-3.70,16162.0,15610.0
Southwest Airlines Co.,8,8,3869,4.88,-2.44,26600.0,22843.0
Southwest Airlines Co.,8,9,3002,5.45,-1.33,22484.0,19749.0
Southwest Airlines Co.,8,10,3464,6.83,-0.61,29974.0,24931.0
Southwest Airlines Co.,8,11,3196,7.03,0.04,28108.0,24113.0
Southwest Airlines Co.,8,12,3177,8.25,1.05,31447.0,26255.0
Southwest Airlines Co.,8,13,3231,11.88,5.50,42823.0,37938.0
Southwest Airlines Co.,8,14,3089,14.60,8.26,49508.0,44370.0
Southwest Airlines Co.,8,15,3057,16.17,10.33,53392.0,48261.0
Southwest Airlines Co.,8,16,3093,18.28,12.05,60773.0,55184.0
Southwest Airlines Co.,8,17,3222,18.28,11.73,63778.0,57271.0
Southwest Airlines Co.,8,18,3271,21.29,14.91,74492.0,66980.0
Southwest Airlines Co.,8,19,3388,22.06,16.09,79778.0,71463.0
Southwest Airlines Co.,8,20,2645,23.72,17.27,66976.0,59360.0
Southwest Airlines Co.,8,21,2434,24.35,17.09,62874.0,53385.0
Southwest Airlines Co.,8,22,1159,29.02,20.74,35097.0,29132.0
Southwest Airlines Co.,8,23,7,6.71,-1.57,58.0,25.0
Southwest Airlines Co.,9,5,694,0.16,-9.40,1686.0,1163.0
Southwest Airlines Co.,9,6,2743,0.37,-8.57,7805.0,6865.0
Southwest Airlines Co.,9,7,2466,0.35,-7.47,7432.0,6826.0
Southwest Airlines Co.,9,8,2719,2.55,-5.79,13251.0,11310.0
Southwest Airlines Co.,9,9,2357,3.33,-5.52,12917.0,10254.0
Southwest Airlines Co.,9,10,2446,4.65,-3.98,15880.0,12598.0
Southwest Airlines Co.,9,11,2437,4.79,-3.84,16710.0,13621.0
Southwest Airlines Co.,9,12,2261,6.41,-1.70,18805.0,15767.0
Southwest Airlines Co.,9,13,2408,8.00,0.02,23244.0,19361.0
Southwest Airlines Co.,9,14,2283,10.22,2.16,26979.0,22262.0
Southwest Airlines Co.,9,15,2221,10.90,3.27,27856.0,23936.0
Southwest Airlines Co.,9,16,2395,11.97,4.26,32462.0,27546.0
Southwest Airlines Co.,9,17,2475,10.67,2.59,30895.0,25461.0
Southwest Airlines Co.,9,18,2430,13.09,5.19,36022.0,29871.0
Southwest Airlines Co.,9,19,2490,12.80,4.65,36397.0,29787.0
Southwest Airlines Co.,9,20,1753,15.51,7.54,30221.0,24337.0
Southwest Airlines Co.,9,21,1394,15.49,7.03,24064.0,18697.0
Southwest Airlines Co.,9,22,366,17.81,8.14,7079.0,5414.0
Southwest Airlines Co.,10,5,847,0.79,-7.92,2524.0,2343.0
Southwest Airlines Co.,10,6,2981,1.74,-6.01,11381.0,10409.0
Southwest Airlines Co.,10,7,2454,2.63,-4.64,12241.0,11307.0
Southwest Airlines Co.,10,8,2781,4.20,-3.95,17277.0,14007.0
Southwest Airlines Co.,10,9,2478,5.20,-2.53,17804.0,14738.0
Southwest Airlines Co.,10,10,2512,7.32,-0.93,22560.0,17727.0
Southwest Airlines Co.,10,11,2374,8.17,-0.11,23349.0,18442.0
Southwest Airlines Co.,10,12,2469,7.77,-0.15,23285.0,18948.0
Southwest Airlines Co.,10,13,2452,9.58,1.91,27377.0,22929.0
Southwest Airlines Co.,10,14,2387,11.72,4.16,31210.0,25916.0
Southwest Airlines Co.,10,15,2435,13.32,5.43,35972.0,29630.0
Southwest Airlines Co.,10,16,2487,13.72,5.64,37342.0,30395.0
Southwest Airlines Co.,10,17,2634,11.73,4.34,35497.0,30060.0
Southwest Airlines Co.,10,18,2395,16.89,9.97,43774.0,37660.0
Southwest Airlines Co.,10,19,2712,14.61,6.93,44064.0,36873.0
Southwest Airlines Co.,10,20,1790,18.85,11.07,36327.0,29562.0
Southwest Airlines Co.,10,21,1523,19.29,11.08,31344.0,24659.0
Southwest Airlines Co.,10,22,418,16.57,8.37,7522.0,5943.0
Southwest Airlines Co.,11,5,1207,1.18,-9.13,3816.0,3387.0
Southwest Airlines Co.,11,6,2938,0.42,-9.22,7946.0,7331.0
Southwest Airlines Co.,11,7,2330,1.09,-8.31,8403.0,7054.0
Southwest Airlines Co.,11,8,2512,2.60,-7.23,12243.0,9270.0
Southwest Airlines Co.,11,9,2363,3.99,-5.88,14558.0,11320.0
Southwest Airlines Co.,11,10,2539,4.89,-4.28,17321.0,13307.0
Southwest Airlines Co.,11,11,2349,5.54,-3.80,17509.0,13647.0
Southwest Airlines Co.,11,12,2420,8.00,-1.02,23649.0,18846.0
Southwest Airlines Co.,11,13,2385,8.34,-0.74,23850.0,18400.0
Southwest Airlines Co.,11,14,2324,8.68,-0.07,24128.0,18674.0
Southwest Airlines Co.,11,15,2266,10.44,1.90,27469.0,21679.0
Southwest Airlines Co.,11,16,2525,10.69,2.41,31224.0,25400.0
Southwest Airlines Co.,11,17,2424,10.44,2.48,29799.0,24299.0
Southwest Airlines Co.,11,18,2302,12.04,3.67,31466.0,24925.0
Southwest Airlines Co.,11,19,2499,12.41,4.46,35169.0,28354.0
Southwest Airlines Co.,11,20,1780,12.85,4.57,26171.0,20856.0
Southwest Airlines Co.,11,21,1457,14.61,6.83,23740.0,18695.0
Southwest Airlines Co.,11,22,630,15.27,6.98,10563.0,8094.0
Southwest Airlines Co.,11,23,16,13.63,3.56,245.0,166.0
Southwest Airlines Co.,12,5,1182,4.25,-3.93,7273.0,7096.0
Southwest Airlines Co.,12,6,2777,2.33,-6.18,11906.0,11135.0
Southwest Airlines Co.,12,7,2303,4.22,-3.89,14514.0,14028.0
Southwest Airlines Co.,12,8,2476,6.97,-1.27,21819.0,19317.0
Southwest Airlines Co.,12,9,2386,8.29,0.32,23903.0,20904.0
Southwest Airlines Co.,12,10,2483,9.99,1.60,28388.0,23299.0
Southwest Airlines Co.,12,11,2317,12.03,3.96,31232.0,27001.0
Southwest Airlines Co.,12,12,2269,13.62,6.00,33909.0,29112.0
Southwest Airlines Co.,12,13,2401,15.05,7.26,39014.0,33445.0
Southwest Airlines Co.,12,14,2301,17.43,9.98,42859.0,37023.0
Southwest Airlines Co.,12,15,2108,17.01,9.89,38457.0,33870.0
Southwest Airlines Co.,12,16,2464,18.62,11.57,48711.0,42313.0
Southwest Airlines Co.,12,17,2419,20.20,13.17,51826.0,45612.0
Southwest Airlines Co.,12,18,2302,22.09,14.96,53411.0,45890.0
Southwest Airlines Co.,12,19,2426,22.25,15.55,56872.0,49614.0
Southwest Airlines Co.,12,20,1756,23.14,16.20,42889.0,37002.0
Southwest Airlines Co.,12,21,1322,22.80,16.57,31679.0,27196.0
Southwest Airlines Co.,12,22,602,27.43,19.71,17079.0,14004.0
Southwest Airlines Co.,12,23,11,32.09,26.09,355.0,301.0
Spirit Air Lines,1,0,35,3.91,-5.46,280.0,305.0
Spirit Air Lines,1,1,15,-2.00,-10.33,48.0,37.0
Spirit Air Lines,1,2,15,8.73,5.00,187.0,174.0
Spirit Air Lines,1,3,26,1.15,-2.58,166.0,214.0
Spirit Air Lines,1,4,15,7.47,9.87,161.0,207.0
Spirit Air Lines,1,5,165,7.59,2.99,1731.0,2004.0
Spirit Air Lines,1,6,680,5.19,1.62,5714.0,7057.0
Spirit Air Lines,1,7,628,6.95,2.81,6641.0,7460.0
Spirit Air Lines,1,8,491,4.71,0.41,4165.0,5026.0
Spirit Air Lines,1,9,430,5.65,2.18,3970.0,4672.0
Spirit Air Lines,1,10,451,5.82,0.27,4359.0,4590.0
Spirit Air Lines,1,11,394,9.93,4.41,5349.0,5305.0
Spirit Air Lines,1,12,426,12.62,8.70,7005.0,7594.0
Spirit Air Lines,1,13,408,8.60,4.13,5163.0,5302.0
Spirit Air Lines,1,14,356,15.10,10.44,6547.0,6696.0
Spirit Air Lines,1,15,521,11.44,4.57,7685.0,7123.0
Spirit Air Lines,1,16,467,17.47,12.22,9702.0,9768.0
Spirit Air Lines,1,17,454,13.85,7.82,7857.0,7559.0
Spirit Air Lines,1,18,482,12.75,7.15,7876.0,7814.0
Spirit Air Lines,1,19,465,15.48,10.11,9097.0,9061.0
Spirit Air Lines,1,20,562,16.14,9.77,10852.0,10539.0
Spirit Air Lines,1,21,416,21.88,14.27,10568.0,9874.0
Spirit Air Lines,1,22,195,23.93,16.52,5388.0,5183.0
Spirit Air Lines,1,23,152,9.70,1.80,2068.0,1858.0
Spirit Air Lines,2,0,32,8.34,-0.25,430.0,414.0
Spirit Air Lines,2,1,22,39.64,27.91,979.0,943.0
Spirit Air Lines,2,2,20,14.20,7.45,373.0,347.0
Spirit Air Lines,2,3,14,11.64,2.93,253.0,186.0
Spirit Air Lines,2,4,7,14.43,8.14,127.0,118.0
Spirit Air Lines,2,5,182,7.27,3.01,1779.0,2075.0
Spirit Air Lines,2,6,623,3.80,0.44,4432.0,6310.0
Spirit Air Lines,2,7,634,7.56,2.72,6875.0,7663.0
Spirit Air Lines,2,8,420,7.00,3.39,4410.0,5118.0
Spirit Air Lines,2,9,418,8.22,3.52,4797.0,5042.0
Spirit Air Lines,2,10,345,10.20,5.88,4683.0,4925.0
Spirit Air Lines,2,11,389,7.89,3.58,4175.0,4279.0
Spirit Air Lines,2,12,432,7.20,3.24,4724.0,5180.0
Spirit Air Lines,2,13,397,14.13,10.06,6858.0,7089.0
Spirit Air Lines,2,14,359,10.96,7.18,4954.0,5149.0
Spirit Air Lines,2,15,431,12.78,7.50,6751.0,6663.0
Spirit Air Lines,2,16,446,18.77,13.25,9504.0,9400.0
Spirit Air Lines,2,17,439,13.99,9.94,7494.0,7458.0
Spirit Air Lines,2,18,446,17.10,11.67,8971.0,8894.0
Spirit Air Lines,2,19,422,19.22,15.04,9474.0,9953.0
Spirit Air Lines,2,20,565,16.01,10.48,10673.0,10746.0
Spirit Air Lines,2,21,403,22.87,16.24,10554.0,10037.0
Spirit Air Lines,2,22,234,26.58,19.81,6931.0,6503.0
Spirit Air Lines,2,23,139,28.86,21.73,4440.0,4209.0
Spirit Air Lines,3,0,36,10.83,-0.72,536.0,448.0
Spirit Air Lines,3,1,40,5.00,-2.55,393.0,367.0
Spirit Air Lines,3,2,27,4.67,-3.44,289.0,251.0
Spirit Air Lines,3,3,10,14.30,11.60,175.0,163.0
Spirit Air Lines,3,4,12,7.25,2.75,115.0,120.0
Spirit Air Lines,3,5,219,14.65,10.23,3686.0,3722.0
Spirit Air Lines,3,6,753,4.11,-0.41,5505.0,6404.0
Spirit Air Lines,3,7,685,6.28,1.85,6448.0,7218.0
Spirit Air Lines,3,8,425,7.77,4.09,4628.0,5448.0
Spirit Air Lines,3,9,509,8.10,3.43,5993.0,6301.0
Spirit Air Lines,3,10,472,8.41,4.67,5500.0,5784.0
Spirit Air Lines,3,11,468,8.89,5.46,5742.0,6320.0
Spirit Air Lines,3,12,440,6.21,2.75,4236.0,4926.0
Spirit Air Lines,3,13,431,13.09,9.12,7077.0,7448.0
Spirit Air Lines,3,14,455,11.02,7.28,6292.0,6608.0
Spirit Air Lines,3,15,487,11.67,7.62,7015.0,6985.0
Spirit Air Lines,3,16,536,15.18,11.71,9709.0,9990.0
Spirit Air Lines,3,17,470,15.05,11.55,8495.0,8913.0
Spirit Air Lines,3,18,540,21.54,17.19,13234.0,13237.0
Spirit Air Lines,3,19,549,21.66,16.66,13417.0,13465.0
Spirit Air Lines,3,20,656,17.33,11.80,13428.0,12870.0
Spirit Air Lines,3,21,477,18.44,12.05,10401.0,9805.0
Spirit Air Lines,3,22,297,30.80,26.37,9875.0,9542.0
Spirit Air Lines,3,23,134,7.92,1.19,1520.0,1377.0
Spirit Air Lines,4,0,30,44.63,34.83,1455.0,1412.0
Spirit Air Lines,4,1,28,4.21,-1.07,295.0,299.0
Spirit Air Lines,4,2,22,7.55,0.91,244.0,184.0
Spirit Air Lines,4,3,6,-6.00,-17.67,5.0,14.0
Spirit Air Lines,4,4,8,-5.00,-5.75,0.0,12.0
Spirit Air Lines,4,5,203,6.52,1.90,1911.0,2109.0
Spirit Air Lines,4,6,569,7.78,2.53,6216.0,6358.0
Spirit Air Lines,4,7,564,9.12,5.72,6901.0,7526.0
Spirit Air Lines,4,8,380,11.08,7.54,5346.0,5532.0
Spirit Air Lines,4,9,393,8.83,5.54,4767.0,5017.0
Spirit Air Lines,4,10,368,17.20,15.33,7400.0,8125.0
Spirit Air Lines,4,11,413,13.92,10.54,7180.0,7730.0
Spirit Air Lines,4,12,379,15.64,12.66,7157.0,7566.0
Spirit Air Lines,4,13,380,19.21,17.60,8298.0,9240.0
Spirit Air Lines,4,14,339,18.39,16.13,7268.0,7933.0
Spirit Air Lines,4,15,421,17.41,14.23,8426.0,8968.0
Spirit Air Lines,4,16,451,21.42,19.19,10870.0,11624.0
Spirit Air Lines,4,17,396,28.98,26.32,12343.0,12696.0
Spirit Air Lines,4,18,464,17.96,14.45,9744.0,10086.0
Spirit Air Lines,4,19,458,24.00,19.79,12403.0,12471.0
Spirit Air Lines,4,20,429,25.25,19.70,12006.0,11378.0
Spirit Air Lines,4,21,364,24.37,18.19,9842.0,9289.0
Spirit Air Lines,4,22,244,26.84,20.00,7009.0,6186.0
Spirit Air Lines,4,23,86,13.28,5.50,1459.0,1261.0
Spirit Air Lines,5,0,30,6.77,2.10,354.0,355.0
Spirit Air Lines,5,1,14,17.07,12.86,292.0,283.0
Spirit Air Lines,5,2,15,123.13,123.33,1885.0,1905.0
Spirit Air Lines,5,3,4,-6.00,-7.00,0.0,10.0
Spirit Air Lines,5,4,2,-6.50,-13.50,0.0,0.0
Spirit Air Lines,5,5,246,2.93,-4.19,1448.0,1404.0
Spirit Air Lines,5,6,615,4.98,-0.65,4843.0,4862.0
Spirit Air Lines,5,7,498,3.39,-0.22,3261.0,3627.0
Spirit Air Lines,5,8,456,4.31,-0.25,3629.0,3757.0
Spirit Air Lines,5,9,472,5.25,0.99,4154.0,4229.0
Spirit Air Lines,5,10,414,7.82,5.51,4642.0,5374.0
Spirit Air Lines,5,11,416,10.00,7.71,5366.0,5953.0
Spirit Air Lines,5,12,412,7.22,2.49,4498.0,4897.0
Spirit Air Lines,5,13,367,9.64,5.20,4578.0,4618.0
Spirit Air Lines,5,14,441,11.36,6.58,6537.0,6588.0
Spirit Air Lines,5,15,385,17.82,14.87,7897.0,8380.0
Spirit Air Lines,5,16,449,17.92,15.80,9176.0,9794.0
Spirit Air Lines,5,17,401,16.86,13.85,7666.0,8069.0
Spirit Air Lines,5,18,427,16.19,13.57,8021.0,8735.0
Spirit Air Lines,5,19,443,20.59,17.63,10355.0,10477.0
Spirit Air Lines,5,20,505,21.20,17.62,11934.0,12063.0
Spirit Air Lines,5,21,428,19.76,13.56,9606.0,8984.0
Spirit Air Lines,5,22,261,21.20,15.19,6100.0,5459.0
Spirit Air Lines,5,23,140,12.54,5.53,2109.0,1631.0
Spirit Air Lines,6,0,31,33.29,28.55,1112.0,1030.0
Spirit Air Lines,6,1,17,30.12,24.41,556.0,533.0
Spirit Air Lines,6,2,17,14.53,5.35,318.0,241.0
Spirit Air Lines,6,3,4,5.00,0.50,35.0,23.0
Spirit Air Lines,6,4,3,13.67,1.00,54.0,42.0
Spirit Air Lines,6,5,204,11.57,4.10,2836.0,2794.0
Spirit Air Lines,6,6,554,12.05,5.44,8191.0,8062.0
Spirit Air Lines,6,7,555,7.20,1.32,5676.0,5738.0
Spirit Air Lines,6,8,497,7.98,1.63,5463.0,5397.0
Spirit Air Lines,6,9,441,5.83,-0.19,4118.0,4368.0
Spirit Air Lines,6,10,444,9.48,3.87,5563.0,5515.0
Spirit Air Lines,6,11,479,12.30,7.97,7255.0,7695.0
Spirit Air Lines,6,12,381,10.73,6.57,5232.0,5492.0
Spirit Air Lines,6,13,404,12.99,10.26,6360.0,7067.0
Spirit Air Lines,6,14,422,18.85,16.06,9162.0,10031.0
Spirit Air Lines,6,15,383,20.41,21.73,8597.0,10523.0
Spirit Air Lines,6,16,445,26.31,24.84,12700.0,13701.0
Spirit Air Lines,6,17,430,22.74,22.33,10703.0,11982.0
Spirit Air Lines,6,18,418,26.56,23.25,12044.0,12134.0
Spirit Air Lines,6,19,432,32.98,29.59,15122.0,15194.0
Spirit Air Lines,6,20,465,36.55,30.02,17961.0,16837.0
Spirit Air Lines,6,21,381,28.66,23.03,11756.0,11097.0
Spirit Air Lines,6,22,239,33.57,29.61,8391.0,8205.0
Spirit Air Lines,6,23,137,20.05,14.05,3027.0,2845.0
Spirit Air Lines,7,0,37,12.95,7.30,630.0,639.0
Spirit Air Lines,7,1,15,29.93,18.33,488.0,383.0
Spirit Air Lines,7,2,23,96.39,88.48,2350.0,2263.0
Spirit Air Lines,7,3,4,35.25,24.75,151.0,135.0
Spirit Air Lines,7,4,9,115.22,103.56,1050.0,998.0
Spirit Air Lines,7,5,243,3.10,-6.31,1399.0,1197.0
Spirit Air Lines,7,6,722,7.03,-0.28,7124.0,7000.0
Spirit Air Lines,7,7,661,6.30,-0.49,6193.0,5859.0
Spirit Air Lines,7,8,574,5.33,-2.43,4811.0,4185.0
Spirit Air Lines,7,9,533,3.69,-3.58,3855.0,3521.0
Spirit Air Lines,7,10,506,10.73,4.68,6953.0,6865.0
Spirit Air Lines,7,11,550,8.63,3.51,6685.0,7154.0
Spirit Air Lines,7,12,482,11.50,8.62,7133.0,8075.0
Spirit Air Lines,7,13,479,15.31,11.58,8670.0,9133.0
Spirit Air Lines,7,14,467,18.03,16.50,9925.0,11262.0
Spirit Air Lines,7,15,505,18.98,15.79,10806.0,11666.0
Spirit Air Lines,7,16,534,22.84,21.20,13553.0,14756.0
Spirit Air Lines,7,17,557,26.42,24.05,16073.0,16969.0
Spirit Air Lines,7,18,589,27.43,23.95,17472.0,17951.0
Spirit Air Lines,7,19,539,32.58,28.59,18770.0,18390.0
Spirit Air Lines,7,20,575,25.23,17.02,16005.0,14881.0
Spirit Air Lines,7,21,482,28.75,21.52,14896.0,13648.0
Spirit Air Lines,7,22,286,42.45,36.20,12639.0,11854.0
Spirit Air Lines,7,23,163,30.35,22.27,5209.0,4630.0
Spirit Air Lines,8,0,39,6.38,0.67,374.0,339.0
Spirit Air Lines,8,1,16,8.31,8.69,213.0,227.0
Spirit Air Lines,8,2,16,21.56,9.94,366.0,281.0
Spirit Air Lines,8,3,1,-1.00,-14.00,0.0,0.0
Spirit Air Lines,8,4,8,-3.50,-4.75,0.0,44.0
Spirit Air Lines,8,5,254,8.46,0.72,2814.0,2861.0
Spirit Air Lines,8,6,701,6.24,-0.08,6595.0,6761.0
Spirit Air Lines,8,7,636,6.45,-0.18,6106.0,5718.0
Spirit Air Lines,8,8,531,5.80,-0.52,4809.0,5179.0
Spirit Air Lines,8,9,465,7.40,1.26,5039.0,5113.0
Spirit Air Lines,8,10,467,7.84,1.84,5271.0,5145.0
Spirit Air Lines,8,11,501,8.81,3.69,5973.0,6160.0
Spirit Air Lines,8,12,458,13.35,10.43,7574.0,8307.0
Spirit Air Lines,8,13,488,12.51,8.93,7502.0,7975.0
Spirit Air Lines,8,14,459,17.15,13.18,9149.0,9649.0
Spirit Air Lines,8,15,504,20.68,17.90,11798.0,12368.0
Spirit Air Lines,8,16,537,21.21,16.91,12855.0,13249.0
Spirit Air Lines,8,17,459,23.56,19.07,11943.0,12229.0
Spirit Air Lines,8,18,511,19.86,15.15,11482.0,11344.0
Spirit Air Lines,8,19,542,25.64,19.17,15378.0,14556.0
Spirit Air Lines,8,20,526,25.73,18.92,14906.0,14252.0
Spirit Air Lines,8,21,489,29.46,22.12,15640.0,14529.0
Spirit Air Lines,8,22,261,35.43,28.68,9761.0,8926.0
Spirit Air Lines,8,23,130,14.02,5.90,2198.0,1936.0
Spirit Air Lines,9,0,34,7.65,0.32,417.0,362.0
Spirit Air Lines,9,1,9,-1.00,-11.67,50.0,42.0
Spirit Air Lines,9,2,6,-3.33,-16.17,31.0,18.0
Spirit Air Lines,9,3,1,-5.00,-14.00,0.0,0.0
Spirit Air Lines,9,4,5,-6.80,-16.20,0.0,0.0
Spirit Air Lines,9,5,132,2.45,-4.93,740.0,819.0
Spirit Air Lines,9,6,492,3.67,-3.58,3635.0,3822.0
Spirit Air Lines,9,7,433,3.57,-3.79,2999.0,2776.0
Spirit Air Lines,9,8,414,1.10,-4.92,1978.0,2557.0
Spirit Air Lines,9,9,374,1.67,-4.19,2129.0,2264.0
Spirit Air Lines,9,10,324,2.57,-2.64,2080.0,2396.0
Spirit Air Lines,9,11,340,1.09,-4.79,1660.0,1913.0
Spirit Air Lines,9,12,319,3.02,-2.42,2190.0,2362.0
Spirit Air Lines,9,13,337,6.36,1.36,3452.0,3883.0
Spirit Air Lines,9,14,319,8.31,2.44,3779.0,3816.0
Spirit Air Lines,9,15,317,5.95,-0.51,2991.0,3254.0
Spirit Air Lines,9,16,374,8.96,4.22,4580.0,4803.0
Spirit Air Lines,9,17,334,9.83,3.13,4383.0,4415.0
Spirit Air Lines,9,18,348,12.03,5.60,5294.0,5017.0
Spirit Air Lines,9,19,370,14.38,7.35,6529.0,6197.0
Spirit Air Lines,9,20,391,9.82,0.05,5148.0,4226.0
Spirit Air Lines,9,21,291,14.53,5.14,5272.0,4730.0
Spirit Air Lines,9,22,131,13.83,5.57,2270.0,2044.0
Spirit Air Lines,9,23,90,19.22,12.27,1937.0,1766.0
Spirit Air Lines,10,0,13,3.62,-7.62,97.0,58.0
Spirit Air Lines,10,1,7,-1.14,-11.00,26.0,11.0
Spirit Air Lines,10,2,6,3.00,-11.50,45.0,23.0
Spirit Air Lines,10,3,5,-6.00,-18.40,5.0,0.0
Spirit Air Lines,10,4,3,-6.33,-14.33,0.0,0.0
Spirit Air Lines,10,5,128,8.20,-1.87,1472.0,1419.0
Spirit Air Lines,10,6,490,3.24,-2.87,3124.0,3200.0
Spirit Air Lines,10,7,488,5.06,0.12,4122.0,4337.0
Spirit Air Lines,10,8,462,2.87,-3.21,2962.0,3039.0
Spirit Air Lines,10,9,371,3.95,-0.32,2769.0,2953.0
Spirit Air Lines,10,10,346,5.72,0.44,3083.0,3164.0
Spirit Air Lines,10,11,370,3.49,-2.15,2812.0,2870.0
Spirit Air Lines,10,12,343,4.02,-0.15,2596.0,2891.0
Spirit Air Lines,10,13,380,5.26,0.17,3214.0,3178.0
Spirit Air Lines,10,14,329,6.84,0.49,3403.0,3401.0
Spirit Air Lines,10,15,361,7.40,1.93,3764.0,3779.0
Spirit Air Lines,10,16,408,8.62,2.71,4734.0,4497.0
Spirit Air Lines,10,17,345,11.47,5.02,5088.0,5117.0
Spirit Air Lines,10,18,366,6.14,-0.09,3634.0,3573.0
Spirit Air Lines,10,19,363,14.74,6.85,6578.0,6112.0
Spirit Air Lines,10,20,378,12.74,3.87,5974.0,5145.0
Spirit Air Lines,10,21,289,9.78,1.57,3822.0,3430.0
Spirit Air Lines,10,22,177,16.81,9.47,3550.0,3292.0
Spirit Air Lines,10,23,86,10.98,2.02,1189.0,972.0
Spirit Air Lines,11,0,26,5.77,0.81,260.0,249.0
Spirit Air Lines,11,1,10,4.40,-4.10,85.0,47.0
Spirit Air Lines,11,2,5,-1.00,-7.00,16.0,1.0
Spirit Air Lines,11,3,7,-0.86,-2.57,14.0,27.0
Spirit Air Lines,11,4,6,-1.50,-3.33,2.0,34.0
Spirit Air Lines,11,5,168,3.52,-1.74,987.0,1109.0
Spirit Air Lines,11,6,613,1.73,-2.00,3053.0,3673.0
Spirit Air Lines,11,7,508,1.92,-2.64,2747.0,3310.0
Spirit Air Lines,11,8,378,1.72,-1.29,2079.0,2636.0
Spirit Air Lines,11,9,386,5.47,0.94,3470.0,3772.0
Spirit Air Lines,11,10,335,4.61,1.47,2721.0,2890.0
Spirit Air Lines,11,11,407,6.67,2.78,4176.0,4540.0
Spirit Air Lines,11,12,302,5.48,1.38,2706.0,2905.0
Spirit Air Lines,11,13,352,9.76,4.83,4484.0,4371.0
Spirit Air Lines,11,14,318,14.94,10.64,5823.0,5983.0
Spirit Air Lines,11,15,379,9.93,5.04,4914.0,4775.0
Spirit Air Lines,11,16,398,9.59,4.53,5115.0,4974.0
Spirit Air Lines,11,17,387,9.16,4.21,4795.0,4556.0
Spirit Air Lines,11,18,394,14.44,8.89,6895.0,6624.0
Spirit Air Lines,11,19,403,10.91,5.05,5685.0,5383.0
Spirit Air Lines,11,20,468,8.62,2.15,5528.0,4924.0
